household_size,number_of_rooms,daily_supply_hours,light_bulb_count,fan_count,television_count,fridge_count,ac_count,average_ac_usage_hours,bulb_energy_proxy,fan_energy_proxy,tv_energy_proxy,fridge_energy_proxy,ac_energy_proxy,total_selected_appliances,cooling_appliance_count,room_person_ratio,estimated_monthly_kwh
4,6,6.0,8,6,1,1,0,0,48.0,36.0,4.0,12,0,16,6,1.5,44.7
7,4,5.0,6,0,0,0,0,0,30.0,0.0,0.0,0,0,6,0,0.5714285714285714,3.28125
3,3,7.0,5,0,0,0,0,0,30.0,0.0,0.0,0,0,5,0,1.0,4.2875
1,2,7.0,3,1,0,0,0,0,18.0,7.0,0.0,0,0,4,1,2.0,5.8187500000000005
5,3,7.0,6,0,0,0,0,0,36.0,0.0,0.0,0,0,6,0,0.6,4.9
6,7,9.0,6,2,1,0,0,0,36.0,16.0,4.0,0,0,9,2,1.1666666666666667,32.625
8,4,17.0,3,1,0,0,0,0,18.0,8.0,0.0,0,0,4,1,0.5,18.16875
6,5,11.0,3,0,0,0,0,0,18.0,0.0,0.0,0,0,3,0,0.8333333333333334,3.50625
10,9,12.0,17,7,2,1,1,4,102.0,56.0,8.0,12,4,28,8,0.9,153.2325
6,7,12.0,5,2,0,0,0,0,30.0,16.0,0.0,0,0,7,2,1.1666666666666667,33.9
3,5,13.0,6,2,1,1,0,0,36.0,16.0,4.0,12,0,10,2,1.6666666666666667,77.67499999999998
2,4,13.0,5,1,0,0,0,0,30.0,8.0,0.0,0,0,6,1,2.0,10.075
7,5,13.0,4,0,0,0,0,0,24.0,0.0,0.0,0,0,4,0,0.7142857142857143,4.387499999999999
5,3,8.0,6,0,0,0,0,0,36.0,0.0,0.0,0,0,6,0,0.6,10.2
28,25,11.0,40,10,3,1,0,0,240.0,80.0,12.0,12,0,54,10,0.8928571428571429,153.2325
13,8,13.0,2,2,0,0,0,0,12.0,16.0,0.0,0,0,4,2,0.6153846153846154,21.775
3,5,16.0,3,2,1,0,0,0,18.0,16.0,4.0,0,0,6,2,1.6666666666666667,51.69999999999999
12,9,8.0,17,3,2,0,0,0,102.0,24.0,8.0,0,0,22,3,0.75,28.6
18,7,12.0,11,2,2,0,0,0,66.0,16.0,8.0,0,0,15,2,0.3888888888888889,37.35
12,6,12.0,12,6,2,1,0,0,72.0,48.0,8.0,12,0,21,6,0.5,84.3
9,5,6.0,10,2,0,0,0,0,60.0,12.0,0.0,0,0,12,2,0.5555555555555556,8.4
5,4,7.0,6,2,0,0,0,0,36.0,14.0,0.0,0,0,8,2,0.8,6.65
13,9,12.0,12,0,0,0,0,0,72.0,0.0,0.0,0,0,12,0,0.6923076923076923,20.175
3,3,12.0,5,0,2,0,0,0,30.0,0.0,8.0,0,0,7,0,1.0,26.1
9,11,6.0,4,3,1,0,0,0,24.0,18.0,4.0,0,0,8,3,1.2222222222222223,21.075000000000003
10,8,16.0,12,4,2,0,0,0,72.0,32.0,8.0,0,0,18,4,0.8,128.8
14,9,6.0,4,2,1,1,0,0,24.0,12.0,4.0,12,0,8,2,0.6428571428571429,30.000000000000004
18,18,20.0,14,5,0,1,0,0,84.0,40.0,0.0,12,0,20,5,1.0,153.2325
4,6,20.0,5,1,1,0,0,0,30.0,8.0,4.0,0,0,7,1,1.5,50.5
6,2,7.0,5,2,1,1,0,0,30.0,14.0,4.0,12,0,9,2,0.3333333333333333,29.925
2,1,7.0,2,0,0,0,0,0,12.0,0.0,0.0,0,0,2,0,0.5,0.7875000000000001
4,2,10.0,3,1,1,0,0,0,18.0,8.0,4.0,0,0,5,1,0.5,16.750000000000004
11,4,10.0,13,4,1,1,0,0,78.0,32.0,4.0,12,0,19,4,0.36363636363636365,47.125
57,30,10.0,16,12,8,1,0,0,96.0,96.0,32.0,12,0,37,12,0.5263157894736842,99.875
8,2,7.0,2,1,0,1,0,0,12.0,7.0,0.0,12,0,4,1,0.25,17.80625
10,4,3.0,8,3,1,0,0,0,24.0,9.0,3.0,0,0,12,3,0.4,21.36
14,3,1.0,5,2,1,0,0,0,5.0,2.0,1.0,0,0,8,2,0.21428571428571427,8.219999999999999
49,20,11.0,27,7,6,1,0,0,162.0,56.0,24.0,12,0,41,7,0.40816326530612246,101.0625
4,2,5.0,2,0,0,0,0,0,10.0,0.0,0.0,0,0,2,0,0.5,1.1875
8,8,15.0,7,0,0,0,0,0,42.0,0.0,0.0,0,0,7,0,1.0,9.0
11,8,16.0,7,0,0,0,0,0,42.0,0.0,0.0,0,0,7,0,0.7272727272727273,12.000000000000002
4,4,16.0,5,0,0,0,0,0,30.0,0.0,0.0,0,0,5,0,1.0,7.0
9,6,12.0,4,0,0,0,0,0,24.0,0.0,0.0,0,0,4,0,0.6666666666666666,3.3
8,4,14.0,6,0,0,1,0,0,36.0,0.0,0.0,12,0,7,0,0.5,46.55
20,6,5.0,7,1,0,0,0,0,35.0,5.0,0.0,0,0,8,1,0.3,11.5625
7,5,4.0,5,2,1,0,0,0,20.0,8.0,4.0,0,0,8,2,0.7142857142857143,9.6
9,5,9.0,6,3,0,1,0,0,36.0,24.0,0.0,12,0,10,3,0.5555555555555556,46.06875
10,8,5.0,8,5,0,0,0,0,40.0,25.0,0.0,0,0,13,5,0.8,18.28125
4,14,6.0,10,3,1,1,0,0,60.0,18.0,4.0,12,0,15,3,3.5,32.175
5,4,4.0,10,4,0,1,0,0,40.0,16.0,0.0,12,0,15,4,0.8,24.15
5,4,5.0,8,3,2,1,0,0,40.0,15.0,8.0,12,0,14,3,0.8,23.28125
8,4,5.0,9,3,0,1,0,0,45.0,15.0,0.0,12,0,13,3,0.5,21.09375
25,6,8.0,7,0,0,0,0,0,42.0,0.0,0.0,0,0,7,0,0.24,4.6
17,6,10.0,10,0,0,0,0,0,60.0,0.0,0.0,0,0,10,0,0.35294117647058826,8.5625
4,3,10.0,5,2,0,0,0,0,30.0,16.0,0.0,0,0,7,2,0.75,9.5
4,2,10.0,5,2,0,0,0,0,30.0,16.0,0.0,0,0,7,2,0.5,16.5
3,2,10.0,3,2,0,0,0,0,18.0,16.0,0.0,0,0,5,2,0.6666666666666666,12.750000000000002
7,3,10.0,6,0,0,0,0,0,36.0,0.0,0.0,0,0,6,0,0.42857142857142855,6.500000000000001
5,5,10.0,5,3,0,0,0,0,30.0,24.0,0.0,0,0,8,3,1.0,21.625
19,5,10.0,6,1,0,0,0,0,36.0,8.0,0.0,0,0,7,1,0.2631578947368421,11.375000000000002
4,1,16.0,8,4,1,0,0,0,48.0,32.0,4.0,0,0,13,4,0.25,117.0
5,3,15.0,4,1,1,0,0,0,24.0,8.0,4.0,0,0,6,1,0.6,30.0
6,5,15.0,8,3,1,1,0,0,48.0,24.0,4.0,12,0,13,3,0.8333333333333334,111.0
6,5,15.0,6,2,1,1,0,0,36.0,16.0,4.0,12,0,10,2,0.8333333333333334,92.625
10,8,15.0,12,4,3,1,0,0,72.0,32.0,12.0,12,0,20,4,0.8,153.2325
3,8,15.0,12,2,1,1,0,0,72.0,16.0,4.0,12,0,16,2,2.6666666666666665,105.375
6,4,15.0,8,3,1,1,0,0,48.0,24.0,4.0,12,0,13,3,0.6666666666666666,112.125
3,4,15.0,6,2,1,1,0,0,36.0,16.0,4.0,12,0,10,2,1.3333333333333333,91.78125
8,6,15.0,9,2,1,1,0,0,54.0,16.0,4.0,12,0,13,2,0.75,90.65625
7,4,15.0,8,2,1,1,0,0,48.0,16.0,4.0,12,0,12,2,0.5714285714285714,102.375
8,4,15.0,7,1,1,1,0,0,42.0,8.0,4.0,12,0,10,1,0.5,89.625
6,4,15.0,12,2,0,1,0,0,72.0,16.0,0.0,12,0,15,2,0.6666666666666666,94.125
5,3,15.0,4,1,0,0,0,0,24.0,8.0,0.0,0,0,5,1,0.6,13.125
5,3,15.0,3,1,1,0,0,0,18.0,8.0,4.0,0,0,5,1,0.6,43.3125
1,1,15.0,2,1,1,1,0,0,12.0,8.0,4.0,12,0,5,1,1.0,65.90625
4,2,15.0,4,1,1,1,0,0,24.0,8.0,4.0,12,0,7,1,0.5,78.9375
5,1,8.0,6,2,1,1,0,0,36.0,16.0,4.0,12,0,10,2,0.2,33.0
5,6,16.0,12,5,2,1,0,0,72.0,40.0,8.0,12,0,20,5,1.2,153.2325
6,3,12.0,5,2,1,1,0,0,30.0,16.0,4.0,12,0,9,2,0.5,84.225
6,25,10.0,10,3,1,1,1,4,60.0,24.0,4.0,12,4,16,4,4.166666666666667,153.2325
4,6,7.0,7,2,1,1,0,0,42.0,14.0,4.0,12,0,11,2,1.5,57.75000000000001
10,5,10.0,4,2,0,0,0,0,24.0,16.0,0.0,0,0,6,2,0.5,42.25000000000001
10,6,10.0,5,0,0,1,0,0,30.0,0.0,0.0,12,0,6,0,0.6,47.75
12,7,10.0,5,1,0,0,0,0,30.0,8.0,0.0,0,0,6,1,0.5833333333333334,11.750000000000002
10,7,10.0,5,1,0,0,0,0,30.0,8.0,0.0,0,0,6,1,0.7,31.5
8,6,10.0,6,2,0,1,0,0,36.0,16.0,0.0,12,0,9,2,0.75,59.25
7,6,10.0,4,2,0,1,0,0,24.0,16.0,0.0,12,0,7,2,0.8571428571428571,56.875
9,7,10.0,4,2,0,1,0,0,24.0,16.0,0.0,12,0,7,2,0.7777777777777778,56.875
10,6,0.0,8,6,2,0,0,0,0.0,0.0,0.0,0,0,16,6,0.6,24.72
9,5,6.0,3,2,1,1,0,0,18.0,12.0,4.0,12,0,7,2,0.5555555555555556,21.45
2,2,0.0,4,2,1,1,0,0,0.0,0.0,0.0,12,0,8,2,1.0,18.24
2,2,2.0,4,2,1,1,0,0,8.0,4.0,2.0,12,0,8,2,1.0,18.84
5,5,24.0,10,3,2,1,0,0,60.0,24.0,8.0,12,0,16,3,1.0,114.9
3,3,7.0,10,3,2,1,0,0,60.0,21.0,8.0,12,0,16,3,1.0,52.587500000000006
2,2,0.0,7,2,1,1,0,0,0.0,0.0,0.0,12,0,11,2,1.0,18.0
4,4,5.0,5,3,2,1,0,0,25.0,15.0,8.0,12,0,11,3,1.0,34.875
8,6,10.0,25,6,3,1,1,4,150.0,48.0,12.0,12,4,36,7,0.75,153.2325
4,10,19.0,8,1,1,1,0,0,48.0,8.0,4.0,12,0,11,1,2.5,118.5125
11,6,22.0,8,1,1,0,0,0,48.0,8.0,4.0,0,0,10,1,0.5454545454545454,103.95
13,12,20.0,15,5,1,1,0,0,90.0,40.0,4.0,12,0,22,5,0.9230769230769231,153.2325
4,8,23.0,4,1,1,0,0,0,24.0,8.0,4.0,0,0,6,1,2.0,68.1375
14,16,20.0,22,15,0,1,0,0,132.0,120.0,0.0,12,0,38,15,1.1428571428571428,153.2325
4,3,21.0,4,1,1,0,0,0,24.0,8.0,4.0,0,0,6,1,0.75,63.78750000000001
5,4,23.0,5,0,0,0,0,0,30.0,0.0,0.0,0,0,5,0,0.8,23.575000000000003
9,5,15.0,8,4,1,1,0,0,48.0,32.0,4.0,12,0,14,4,0.5555555555555556,112.5
5,2,12.0,3,1,0,0,0,0,18.0,8.0,0.0,0,0,4,1,0.4,8.700000000000001
6,3,10.0,5,2,1,1,0,0,30.0,16.0,4.0,12,0,9,2,0.5,51.62500000000001
8,5,10.0,8,3,1,1,0,0,48.0,24.0,4.0,12,0,13,3,0.625,66.25
5,3,10.0,6,2,1,1,0,0,36.0,16.0,4.0,12,0,10,2,0.6,54.875
4,3,10.0,6,2,1,0,0,0,36.0,16.0,4.0,0,0,9,2,0.75,24.250000000000004
8,4,10.0,6,3,1,0,0,0,36.0,24.0,4.0,0,0,10,3,0.5,26.750000000000004
3,2,4.0,6,2,1,0,0,0,24.0,8.0,4.0,0,0,9,2,0.6666666666666666,19.5
5,4,7.0,14,5,2,1,0,0,84.0,35.0,8.0,12,0,22,5,0.8,78.35625
3,5,8.0,14,4,2,1,0,0,84.0,32.0,8.0,12,0,21,4,1.6666666666666667,81.85
6,3,5.0,10,3,2,1,0,0,50.0,15.0,8.0,12,0,16,3,0.5,40.125
9,5,8.0,15,5,3,1,1,4,90.0,40.0,12.0,12,4,25,6,0.5555555555555556,153.2325
1,1,5.0,3,1,1,0,0,0,15.0,5.0,4.0,0,0,5,1,1.0,11.187500000000002
11,7,6.0,16,5,2,1,1,4,96.0,30.0,8.0,12,4,25,6,0.6363636363636364,110.7375
7,4,5.0,10,3,2,1,0,0,50.0,15.0,8.0,12,0,16,3,0.5714285714285714,47.75000000000001
8,4,3.0,13,2,2,1,0,0,39.0,6.0,6.0,12,0,18,2,0.5,44.91
1,1,5.0,4,1,0,0,0,0,20.0,5.0,0.0,0,0,5,1,1.0,8.75
3,3,6.0,9,3,1,1,0,0,54.0,18.0,4.0,12,0,14,3,1.0,49.95
8,4,6.0,13,3,1,0,0,0,78.0,18.0,4.0,0,0,17,3,0.5,19.1625
4,3,5.0,9,3,1,1,0,0,45.0,15.0,4.0,12,0,14,3,0.75,27.875000000000004
3,2,1.0,4,1,0,0,0,0,4.0,1.0,0.0,0,0,5,1,0.6666666666666666,6.09
5,3,5.0,8,4,1,1,0,0,40.0,20.0,4.0,12,0,14,4,0.6,28.25
8,5,4.0,27,7,1,1,0,0,108.0,28.0,4.0,12,0,36,7,0.625,43.29
3,5,3.0,18,7,1,1,0,0,54.0,21.0,3.0,12,0,27,7,1.6666666666666667,35.88
5,2,3.0,4,1,1,0,0,0,12.0,3.0,3.0,0,0,6,1,0.4,7.619999999999999
5,3,12.0,3,0,0,0,0,0,18.0,0.0,0.0,0,0,3,0,0.6,6.15
6,2,5.0,4,0,0,0,0,0,20.0,0.0,0.0,0,0,4,0,0.3333333333333333,1.7500000000000002
7,3,4.0,6,0,0,0,0,0,24.0,0.0,0.0,0,0,6,0,0.42857142857142855,2.4000000000000004
5,3,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0,0,3,0,0.6,1.26
6,3,15.0,4,0,0,0,0,0,24.0,0.0,0.0,0,0,4,0,0.5,6.0
2,2,10.0,3,0,0,1,0,0,18.0,0.0,0.0,12,0,4,0,1.0,25.500000000000004
6,4,15.0,6,0,0,0,0,0,36.0,0.0,0.0,0,0,6,0,0.6666666666666666,10.125
4,3,8.0,5,1,1,1,0,0,30.0,8.0,4.0,12,0,8,1,0.75,43.39999999999999
8,2,16.0,6,0,0,0,0,0,36.0,0.0,0.0,0,0,6,0,0.25,9.2
5,2,0.0,4,0,1,0,0,0,0.0,0.0,0.0,0,0,5,0,0.4,8.040000000000001
4,1,12.0,3,0,0,0,0,0,18.0,0.0,0.0,0,0,3,0,0.25,3.075
2,2,5.0,3,1,1,1,0,0,15.0,5.0,4.0,12,0,6,1,1.0,19.1875
4,3,10.0,6,0,1,1,0,0,36.0,0.0,4.0,12,0,8,0,0.75,38.75
5,3,24.0,4,0,0,0,0,0,24.0,0.0,0.0,0,0,4,0,0.6,6.6
12,4,10.0,10,0,2,1,0,0,60.0,0.0,8.0,12,0,13,0,0.3333333333333333,60.25
4,3,0.0,4,1,1,1,0,0,0.0,0.0,0.0,12,0,7,1,0.75,23.040000000000003
5,4,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0,0,3,0,0.8,0.0
4,5,12.0,4,0,1,0,0,0,24.0,0.0,4.0,0,0,5,0,1.25,15.9
8,7,4.0,6,0,0,0,0,0,24.0,0.0,0.0,0,0,6,0,0.875,1.8
13,12,0.0,8,0,0,0,0,0,0.0,0.0,0.0,0,0,8,0,0.9230769230769231,0.18
4,4,3.0,8,1,1,0,0,0,24.0,3.0,3.0,0,0,10,1,1.0,3.6
1,6,6.0,8,1,1,0,0,0,48.0,6.0,4.0,0,0,10,1,6.0,11.1
13,9,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.6923076923076923,0.0
11,6,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.5454545454545454,0.0
13,6,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.46153846153846156,0.0
16,9,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.5625,0.0
15,8,9.0,9,0,1,0,0,0,54.0,0.0,4.0,0,0,10,0,0.5333333333333333,15.4125
7,9,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.2857142857142858,0.09
5,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.4,0.06
10,8,24.0,10,1,1,0,0,0,60.0,8.0,4.0,0,0,12,1,0.8,103.2
16,16,24.0,10,0,0,0,0,0,60.0,0.0,0.0,0,0,10,0,1.0,34.2
10,8,20.0,9,2,1,0,0,0,54.0,16.0,4.0,0,0,12,2,0.8,66.0
7,6,3.0,15,3,2,1,0,0,45.0,9.0,6.0,12,0,21,3,0.8571428571428571,34.260000000000005
3,4,4.0,18,4,2,1,0,0,72.0,16.0,8.0,12,0,25,4,1.3333333333333333,42.81
5,4,4.0,12,6,2,1,0,0,48.0,24.0,8.0,12,0,21,6,0.8,41.64
5,3,7.0,18,3,1,1,0,0,108.0,21.0,4.0,12,0,23,3,0.6,53.900000000000006
3,6,5.0,15,5,1,1,0,0,75.0,25.0,4.0,12,0,22,5,2.0,35.625
3,5,3.0,16,6,2,1,0,0,48.0,18.0,6.0,12,0,25,6,1.6666666666666667,57.57000000000001
6,10,24.0,6,0,1,0,0,0,36.0,0.0,4.0,0,0,7,0,1.6666666666666667,19.200000000000003
7,7,24.0,8,1,1,1,0,0,48.0,8.0,4.0,12,0,11,1,1.0,140.4
6,8,0.0,7,0,0,0,0,0,0.0,0.0,0.0,0,0,7,0,1.3333333333333333,0.0
3,7,24.0,7,0,0,0,0,0,42.0,0.0,0.0,0,0,7,0,2.3333333333333335,21.6
10,7,24.0,6,0,1,0,0,0,36.0,0.0,4.0,0,0,7,0,0.7,30.6
7,5,24.0,7,0,1,0,0,0,42.0,0.0,4.0,0,0,8,0,0.7142857142857143,27.9
13,9,0.0,15,0,0,0,0,0,0.0,0.0,0.0,0,0,15,0,0.6923076923076923,0.0
8,17,0.0,20,0,0,0,0,0,0.0,0.0,0.0,0,0,20,0,2.125,0.0
5,4,0.0,10,0,0,0,0,0,0.0,0.0,0.0,0,0,10,0,0.8,0.0
13,4,24.0,4,0,1,0,0,0,24.0,0.0,4.0,0,0,5,0,0.3076923076923077,61.49999999999999
5,7,0.0,11,0,0,0,0,0,0.0,0.0,0.0,0,0,11,0,1.4,0.0
14,6,0.0,5,0,0,0,0,0,0.0,0.0,0.0,0,0,5,0,0.42857142857142855,2.04
20,6,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0,0,4,0,0.3,1.32
11,7,0.0,5,0,0,0,0,0,0.0,0.0,0.0,0,0,5,0,0.6363636363636364,2.1
13,6,0.0,5,0,0,0,0,0,0.0,0.0,0.0,0,0,5,0,0.46153846153846156,1.08
10,8,0.0,6,0,0,0,0,0,0.0,0.0,0.0,0,0,6,0,0.8,1.5300000000000002
11,6,0.0,8,0,0,0,0,0,0.0,0.0,0.0,0,0,8,0,0.5454545454545454,3.48
8,3,4.0,10,1,1,0,0,0,40.0,4.0,4.0,0,0,12,1,0.375,11.04
9,3,2.0,8,2,0,0,0,0,16.0,4.0,0.0,0,0,10,2,0.3333333333333333,10.74
6,2,10.0,8,2,1,0,0,0,48.0,16.0,4.0,0,0,11,2,0.3333333333333333,36.625
5,2,10.0,10,3,1,1,0,0,60.0,24.0,4.0,12,0,15,3,0.4,70.375
4,1,8.0,5,2,1,0,0,0,30.0,16.0,4.0,0,0,8,2,0.25,28.9
6,2,10.0,8,2,1,0,0,0,48.0,16.0,4.0,0,0,11,2,0.3333333333333333,37.25000000000001
5,3,12.0,15,3,1,1,0,0,90.0,24.0,4.0,12,0,20,3,0.6,94.35
5,3,10.0,10,2,1,0,0,0,60.0,16.0,4.0,0,0,13,2,0.6,41.75
14,5,0.0,8,6,1,1,0,0,0.0,0.0,0.0,12,0,16,6,0.35714285714285715,10.8
11,4,2.0,5,2,1,0,0,0,10.0,4.0,2.0,0,0,8,2,0.36363636363636365,11.82
4,3,1.0,4,2,0,0,0,0,4.0,2.0,0.0,0,0,6,2,0.75,0.0
4,2,0.0,4,1,0,0,0,0,0.0,0.0,0.0,0,0,5,1,0.5,0.0
11,5,2.0,6,0,0,0,0,0,12.0,0.0,0.0,0,0,6,0,0.45454545454545453,1.2000000000000002
11,7,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0.6363636363636364,0.42
3,2,2.0,3,0,0,0,0,0,6.0,0.0,0.0,0,0,3,0,0.6666666666666666,0.7800000000000001
11,5,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0.45454545454545453,0.36
11,6,2.0,4,0,0,0,0,0,8.0,0.0,0.0,0,0,4,0,0.5454545454545454,0.96
3,2,2.0,2,0,0,0,0,0,4.0,0.0,0.0,0,0,2,0,0.6666666666666666,0.15
5,3,2.0,2,1,0,0,0,0,4.0,2.0,0.0,0,0,3,1,0.6,14.1
8,4,4.0,6,2,1,1,0,0,24.0,8.0,4.0,12,0,10,2,0.5,14.7
15,3,0.0,4,0,1,0,0,0,0.0,0.0,0.0,0,0,5,0,0.2,6.15
13,8,0.0,7,0,0,0,0,0,0.0,0.0,0.0,0,0,7,0,0.6153846153846154,0.9
13,6,8.0,9,6,2,0,0,0,54.0,48.0,8.0,0,0,17,6,0.46153846153846156,43.89999999999999
8,6,6.0,15,1,0,0,0,0,90.0,6.0,0.0,0,0,16,1,0.75,3.375
2,3,5.0,10,2,0,0,0,0,50.0,10.0,0.0,0,0,12,2,1.5,8.3125
11,5,4.0,7,1,0,0,0,0,28.0,4.0,0.0,0,0,8,1,0.45454545454545453,7.5
7,4,5.0,7,0,0,0,0,0,35.0,0.0,0.0,0,0,7,0,0.5714285714285714,1.84375
7,3,8.0,3,1,0,0,0,0,18.0,8.0,0.0,0,0,4,1,0.42857142857142855,3.3999999999999995
14,3,3.0,3,0,0,0,0,0,9.0,0.0,0.0,0,0,3,0,0.21428571428571427,5.670000000000001
18,4,2.0,4,0,0,0,0,0,8.0,0.0,0.0,0,0,4,0,0.2222222222222222,0.99
5,4,12.0,5,2,2,0,0,0,30.0,16.0,8.0,0,0,9,2,0.8,33.0
7,1,6.0,2,2,1,1,0,0,12.0,12.0,4.0,12,0,6,2,0.14285714285714285,22.875
6,3,6.0,6,3,2,0,0,0,36.0,18.0,8.0,0,0,11,3,0.5,17.475
6,1,0.0,3,2,0,0,0,0,0.0,0.0,0.0,0,0,5,2,0.16666666666666666,4.77
6,1,6.0,2,2,1,0,0,0,12.0,12.0,4.0,0,0,5,2,0.16666666666666666,6.225
5,1,3.0,2,2,1,0,0,0,6.0,6.0,3.0,0,0,5,2,0.2,5.430000000000001
6,1,0.0,6,2,0,0,0,0,0.0,0.0,0.0,0,0,8,2,0.16666666666666666,6.66
5,2,0.0,7,1,1,0,0,0,0.0,0.0,0.0,0,0,9,1,0.4,0.0
6,2,4.0,7,1,1,0,0,0,28.0,4.0,4.0,0,0,9,1,0.3333333333333333,5.760000000000001
4,3,3.0,2,1,0,0,0,0,6.0,3.0,0.0,0,0,3,1,0.75,0.96
9,4,4.0,7,0,1,0,0,0,28.0,0.0,4.0,0,0,8,0,0.4444444444444444,5.4
8,4,6.0,6,1,1,0,0,0,36.0,6.0,4.0,0,0,8,1,0.5,8.625
8,4,5.0,8,3,1,1,0,0,40.0,15.0,4.0,12,0,13,3,0.5,22.78125
5,5,6.0,5,2,1,0,0,0,30.0,12.0,4.0,0,0,8,2,1.0,12.45
7,4,0.0,6,2,1,0,0,0,0.0,0.0,0.0,0,0,9,2,0.5714285714285714,8.700000000000001
20,10,14.0,22,6,0,1,0,0,132.0,48.0,0.0,12,0,29,6,0.5,127.4
10,7,12.0,9,3,1,0,0,0,54.0,24.0,4.0,0,0,13,3,0.7,45.3
14,9,24.0,21,5,1,0,0,0,126.0,40.0,4.0,0,0,27,5,0.6428571428571429,153.2325
9,8,14.0,7,2,0,0,0,0,42.0,16.0,0.0,0,0,9,2,0.8888888888888888,22.487500000000004
6,4,7.0,9,2,0,0,0,0,54.0,14.0,0.0,0,0,11,2,0.6666666666666666,13.0375
10,6,8.0,11,2,0,0,0,0,66.0,16.0,0.0,0,0,13,2,0.6,16.4
11,7,3.0,12,1,0,0,0,0,36.0,3.0,0.0,0,0,13,1,0.6363636363636364,3.4200000000000004
10,7,12.0,6,0,0,0,0,0,36.0,0.0,0.0,0,0,6,0,0.7,9.675
3,3,12.0,5,1,1,0,0,0,30.0,8.0,4.0,0,0,7,1,1.0,40.5
4,3,12.0,6,1,1,1,0,0,36.0,8.0,4.0,12,0,9,1,0.75,100.65
14,4,7.0,11,2,1,0,0,0,66.0,14.0,4.0,0,0,14,2,0.2857142857142857,25.9
2,3,12.0,6,2,2,1,0,0,36.0,16.0,8.0,12,0,11,2,1.5,127.05
2,1,24.0,3,1,1,0,0,0,18.0,8.0,4.0,0,0,5,1,0.5,97.8
2,3,8.0,4,2,1,1,0,0,24.0,16.0,4.0,12,0,8,2,1.5,50.39999999999999
5,3,12.0,5,1,1,0,0,0,30.0,8.0,4.0,0,0,7,1,0.6,49.5
7,5,0.0,6,0,0,0,0,0,0.0,0.0,0.0,0,0,6,0,0.7142857142857143,1.08
2,2,5.0,4,1,1,1,0,0,20.0,5.0,4.0,12,0,7,1,1.0,22.687500000000004
10,7,0.0,11,0,0,0,0,0,0.0,0.0,0.0,0,0,11,0,0.7,1.5600000000000005
27,6,4.0,5,0,0,0,0,0,20.0,0.0,0.0,0,0,5,0,0.2222222222222222,0.66
16,4,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0,0,3,0,0.25,1.2600000000000002
23,4,5.0,10,2,1,0,0,0,50.0,10.0,4.0,0,0,13,2,0.17391304347826086,13.5
7,4,5.0,5,0,0,0,0,0,25.0,0.0,0.0,0,0,5,0,0.5714285714285714,5.71875
4,4,4.0,9,2,1,0,0,0,36.0,8.0,4.0,0,0,12,2,1.0,11.1
6,6,5.0,8,3,0,0,0,0,40.0,15.0,0.0,0,0,11,3,1.0,13.625000000000002
19,9,8.0,8,6,5,1,0,0,48.0,48.0,20.0,12,0,20,6,0.47368421052631576,101.6
11,8,2.0,6,3,3,1,0,0,12.0,6.0,6.0,12,0,13,3,0.7272727272727273,52.77000000000001
4,1,7.0,3,0,0,0,0,0,18.0,0.0,0.0,0,0,3,0,0.25,1.5750000000000002
6,1,4.0,3,1,1,0,0,0,12.0,4.0,4.0,0,0,5,1,0.16666666666666666,3.54
2,5,7.0,5,1,0,0,0,0,30.0,7.0,0.0,0,0,6,1,2.5,4.2875
3,2,9.0,2,0,0,0,0,0,12.0,0.0,0.0,0,0,2,0,0.6666666666666666,2.0250000000000004
3,4,11.0,5,2,1,0,0,0,30.0,16.0,4.0,0,0,8,2,1.3333333333333333,13.6125
4,3,6.0,2,0,0,0,0,0,12.0,0.0,0.0,0,0,2,0,0.75,0.9
3,1,5.0,2,1,1,0,0,0,10.0,5.0,4.0,0,0,4,1,0.3333333333333333,4.000000000000001
6,4,0.0,6,3,0,0,0,0,0.0,0.0,0.0,0,0,9,3,0.6666666666666666,12.96
2,3,0.0,5,2,0,0,0,0,0.0,0.0,0.0,0,0,7,2,1.5,9.93
5,5,3.0,5,3,0,0,0,0,15.0,9.0,0.0,0,0,8,3,1.0,14.52
8,3,12.0,6,0,0,0,0,0,36.0,0.0,0.0,0,0,6,0,0.375,11.4
7,4,11.0,7,0,0,0,0,0,42.0,0.0,0.0,0,0,7,0,0.5714285714285714,11.9625
6,6,12.0,8,0,2,0,0,0,48.0,0.0,8.0,0,0,10,0,1.0,30.3
1,3,7.0,5,0,0,0,0,0,30.0,0.0,0.0,0,0,5,0,3.0,10.5875
12,4,3.0,6,0,0,0,0,0,18.0,0.0,0.0,0,0,6,0,0.3333333333333333,1.8
